npi,provider_name,entity_type,taxonomy_description,city,state
1578252904,PRAIRIE VIEW INC,NPI-2,Community/Behavioral Health,NEWTON,KS
1861423329,"BAYADA HOME HEALTH CARE, INC.",NPI-2,Home Health,MONROEVILLE,PA
1295287779,EPICMD TECHNOLOGIES LLC,NPI-2,Transportation Network Company,MIAMI,FL
1467633081,FRESH NEW START LLC,NPI-2,"Residential Treatment Facility, Intellectual and/or Developmental Disabilities",DECATUR,IN
1912673492,"COMMUNITY RESOURCE NETWORK OF FLORIDA, LLC",NPI-2,"Day Training, Developmentally Disabled Services",FORT MYERS,FL
1992380547,"WELLNOW URGENT CARE, P.C.",NPI-2,Clinical Medical Laboratory,SYRACUSE,NY
1427762236,JOYD WELLNESS CENTER LLC,NPI-2,Community/Behavioral Health,PHOENIX,AZ
1720050826,CITY OF ROCKFORD,NPI-2,"Ambulance, Land Transport",ROCKFORD,IL
1962147082,DIVINE LIGHT RESIDENTIAL TREATMENT LLC,NPI-2,Substance Abuse Rehabilitation Facility,BALTIMORE,MD
1679035232,"SUMMIT BHC HENRYVILLLE, LLC",NPI-2,Substance Abuse Rehabilitation Facility,TERRE HAUTE,IN
A585488000,,,,,
1245376375,PROVIDENCE CARE INC,NPI-2,Nursing Care,RIVERDALE,MD
1154836211,"TODAY'S HOMECARE, INC.",NPI-2,Home Health,BROOKLYN,NY
1225261084,ST. JOHN'S COMMUNITY SERVICES,NPI-2,"Day Training, Developmentally Disabled Services",PHILADELPHIA,PA
1689882722,SOUTH SHORE SUPPORT SERVICES,NPI-2,Home Health,WEYMOUTH,MA
1376647479,BRADLEY/CLEVELAND DEVELOPMENTAL SERVICES,NPI-2,"Speech-Language Pathologist,  ",CLEVELAND,TN
1245939461,THE HEALING HANDS CLINIC LLC,NPI-2,"Counselor, Addiction (Substance Use Disorder)",MESA,AZ
1063473866,"3RIVERS, INC.",NPI-2,"Day Training, Developmentally Disabled Services",GARDINER,ME
1528354958,HOME ATTENDANT SERVICES OF HYDE PARK,NPI-2,Home Health,BROOKLYN,NY
1982815312,CHESTER-LANCASTER DISABILTIES & SPECIAL NEEDS BOARD,NPI-2,Case Management,LANCASTER,SC
1306960075,JASPER COUNTY SHELTERED FACILITIES ASSOC,NPI-2,"Community Based Residential Treatment Facility, Intellectual and/or Developmental Disabilities",JOPLIN,MO
1053430983,"ADULT FOSTER CARE OF THE NORTH SHORE, INC.",NPI-2,"Custodial Care Facility, Adult Care Home",GLOUCESTER,MA
1851458566,PARTNERSHIP FOR CHILDREN OF ESSEX,NPI-2,Case Management,BLOOMFIELD,NJ
1891876751,"ELMHURST, INC",NPI-2,"Day Training, Developmentally Disabled Services",BATH,ME
1659039428,COUNTY OF LOS ANGELES,NPI-2,Respite Care,LOS ANGELES,CA
1780330936,ZAM LABS LLC,NPI-2,Clinical Medical Laboratory,DES PLAINES,IL
1992433627,D BEST TRANSPORTATION LLC,NPI-2,Non-emergency Medical Transport (VAN),CATHEDRAL CITY,CA
1265839906,"INTRA-NATIONAL HOME CARE, LLC",NPI-2,In Home Supportive Care,COLUMBUS,OH
A238964900,,,,,
A356797400,,,,,
1487051793,"QUALITY TOUCH, INC.",NPI-2,Case Management,BROOKLYN,NY
1871226241,GATEWAY REHABILITATION CENTER,NPI-2,Community/Behavioral Health,WASHINGTON,PA
1326617978,"EAST CENTRAL MISSOURI BEHAVIORAL HEALTH SERVICES, INC",NPI-2,Community/Behavioral Health,MEXICO,MO
1588361158,CA CARE COORDINATORS LTD,NPI-2,Case Management,SANTA ANA,CA
1134997810,ELEVATE HEALTH AND WELLNESS,NPI-2,Community/Behavioral Health,BALTIMORE,MD
1679272306,"BEACON SPECIALIZED LIVING NEW JERSEY, INC.",NPI-2,"Day Training, Developmentally Disabled Services",PRINCETON,NJ
1043917180,"EMERGENCY MEDICINE SERVICES OF FL, LLC",NPI-2,Emergency Medicine,AVENTURA,FL
1487083267,LH WELLBEING CARE INC,NPI-2,Health Maintenance Organization,NEW YORK,NY
1124012877,SEGNIK GROUP INC,NPI-2,Supports Brokerage,HOUSTON,TX
1659768810,"ASC OF NEW YORK, LLC",NPI-2,Home Health,BROOKLYN,NY
1891370490,RESOLUTE CARE LLC,NPI-2,Foster Care Agency,NORTH MANKATO,MN
1316119910,"ASPIRE LIVING & LEARNING, INC.",NPI-2,"Speech-Language Pathologist,  ",BARRE,VT
1124483136,"CARING CDPAP, LLC.",NPI-2,Home Health,OZONE PARK,NY
1871508309,REGION II COMMISSION ON SERVICES TO THE AGING,NPI-2,Case Management,BROOKLYN,MI
1831775634,PLUS CO. INC.,NPI-2,"Day Training, Developmentally Disabled Services",NASHUA,NH
A000027200,,,,,
1497485015,PATHWAY AZ LLC,NPI-2,"Clinic/Center, Mental Health (Including Community Mental Health Center)",PHOENIX,AZ
1477086197,ESSENTIAL HOME CARE INC.,NPI-2,In Home Supportive Care,JAMAICA,NY
1669660197,VOLUNTEERS OF AMERICA OF KENTUCKY INC,NPI-2,Voluntary or Charitable,NEW ALBANY,IN
1134710379,COMPASSION WAY TREATMENT,NPI-2,"Clinic/Center, Mental Health (Including Community Mental Health Center)",CHANDLER,AZ
1598136608,MOUNTAIN VIEW HOME CARE INC.,NPI-2,In Home Supportive Care,COLORADO SPRINGS,CO
1467513564,THE CHILDREN'S AID SOCIETY,NPI-2,Foster Care Agency,BROOKLYN,NY
1285744540,EFCC ACQUISITION CORP,NPI-2,Home Health,PITTSBURGH,PA
1326109836,CHILDREN'S CRISIS TREATMENT CENTER,NPI-2,Community/Behavioral Health,PHILADELPHIA,PA
1316066566,DAVID J WEGMAN,NPI-2,Home Health,HILTON,NY
1306589544,SSM HEALTH CARE GROUP,NPI-2,Surgery,SAINT LOUIS,MO
1386706638,"REM IOWA COMMUNITY SERVICES, INC",NPI-2,"Community Based Residential Treatment Facility, Intellectual and/or Developmental Disabilities",DAVENPORT,IA
1841469178,THE ASSOCIATION FOR COMMUNITY LIVING,NPI-2,"Day Training, Developmentally Disabled Services",SPRINGFIELD,MA
1255617569,NOVOCURE INC.,NPI-2,Durable Medical Equipment & Medical Supplies,PORTSMOUTH,NH
1619624616,"SUNTERRA HEALTH, INC.",NPI-2,Home Delivered Meals,COSTA MESA,CA
1609983907,MOTIVATIONAL SERVICES INC,NPI-2,Voluntary or Charitable,AUGUSTA,ME
1104030436,KENMAR RESIDENTIAL HCS SERVICES INC.,NPI-2,"Community Based Residential Treatment Facility, Intellectual and/or Developmental Disabilities",ROUND ROCK,TX
1043863384,"TEAM RECOVERY OHIO, LLC",NPI-2,"Clinic/Center, Rehabilitation, Substance Use Disorder",TOLEDO,OH
1942970405,"CHILDREN'S SPECIALTY GROUP, INC.",NPI-2,"Dentist, Pediatric Dentistry",MILWAUKEE,WI
1336722719,FAMILY CARE CONNECTIONS LLC,NPI-2,Home Health,GLENDALE,AZ
1649928607,MMM DIAGNOSTIC CENTER INC,NPI-2,Clinical Medical Laboratory,LOMBARD,IL
1134977598,THE PROVIDENCE CENTER,NPI-2,Community/Behavioral Health,PROVIDENCE,RI
1477863488,MOSAIC,NPI-2,Case Management,PITTSBURG,KS
1265796098,"PORT MORRIS HOME CARE AGENCY, LLC",NPI-2,Home Health,BRONX,NY
1023215688,"COMMUNITY CONNECTIONS PROGRAMS, INC.",NPI-2,Home Health,NEW ORLEANS,LA
1225488166,"BANGLA CDPAP SERVICES, INC",NPI-2,Home Health,JACKSON HEIGHTS,NY
1639457401,"PREFERRED HOME HEALTH CARE & NURSING SERVICES, INC.",NPI-2,Home Health,ELMWOOD PARK,NJ
1912640673,TYLERS PLACE AZ INC,NPI-2,Home Health,CHANDLER,AZ
1437125630,CONFIDENT CARE CORP,NPI-2,Home Health,HACKENSACK,NJ
1316078629,"VALLEY RESIDENTIAL SERVICES, INC.",NPI-2,"Community Based Residential Treatment Facility, Intellectual and/or Developmental Disabilities",SAINT CHARLES,MI
1053069294,MAX BEHAVIORAL HEALTH OUTPATIENT,NPI-2,Community/Behavioral Health,PHOENIX,AZ
1659791002,CROCUS HOME CARE LLC,NPI-2,Home Health,STATEN ISLAND,NY
1083631071,"MAGELLA MEDICAL ASSOCIATES BILLING, INC.",NPI-2,"Obstetrics & Gynecology, Maternal & Fetal Medicine",ROUND ROCK,TX
1629148853,J & B MEDICAL SUPPLY CO INC,NPI-2,Durable Medical Equipment & Medical Supplies,WIXOM,MI
1114053188,"STAVROS CENTER FOR INDEPENDENT LIVING, INC.",NPI-2,Case Management,AMHERST,MA
1831386697,HERITAGE HOME HEALTH CARE INC.,NPI-2,Home Health,ST PAUL,MN
1952625048,"EPIC HEALTH SERVICES, INC.",NPI-2,Home Health,PHARR,TX
1831975895,BHT&D GUSCO MONEY MANAGEMENT LLC,NPI-2,Supports Brokerage,SARANAC,MI
1245519404,"TOUCH OF GRACE SERVICES, L.L.C.",NPI-2,In Home Supportive Care,NATCHITOCHES,LA
1447615042,"COBROS III, LLC",NPI-2,"Residential Treatment Facility, Intellectual and/or Developmental Disabilities",TUCSON,AZ
1780608331,MID-SOUTH PERINATAL ASSOCIATES PC,NPI-2,"Obstetrics & Gynecology, Maternal & Fetal Medicine",JACKSON,TN
1487703484,"ADVANTAGE BEHAVIORAL SERVICES, INC.",NPI-2,Case Management,SAN ANTONIO,TX
1699896993,FAMILY SERVICE ASSOCIATION OF GREATER FALL RIVER,NPI-2,"Registered Nurse, Case Management",FALL RIVER,MA
1568558161,SOUTHERN MS PLANNING AND DEVELOPMENT DISTRICT,NPI-2,Case Management,GULFPORT,MS
1285761320,"GULF COAST TEACHING FAMILY SERVICES, INC.",NPI-2,In Home Supportive Care,LAFAYETTE,LA
1912037052,"THERAPEUTIC ALTERNATIVES, INC.",NPI-2,Community/Behavioral Health,RANDLEMAN,NC
1164481289,"UNITED HOME CARE SERVICES, INC.",NPI-2,Home Health,DORAL,FL
1821127754,"VOLUNTEERS OF AMERICA SOUTHEAST LOUISIANA, INC.",NPI-2,"Day Training, Developmentally Disabled Services",NEW ORLEANS,LA
1467556092,SOUTHWEST MISSISSIPPI PLANNING AND DEVELOPMENT DISTRICT,NPI-2,Case Management,NATCHEZ,MS
1245458017,DEPATMENT OF MENTAL HEALTH,NPI-2,Case Management,SPRINGFIELD,MA
1346330610,"UNITED MEDICAL IMAGING HEALTHCARE, INC.",NPI-2,"Clinic/Center, Radiology",LOS ANGELES,CA
1205910940,VC SERVICES LLC,NPI-2,Home Health,METUCHEN,NJ
1669535944,"STONE BELT ARC, INC.",NPI-2,Community/Behavioral Health,BLOOMINGTON,IN
1851324750,"COMMUNITY VENTURES IN LIVING, LTD.",NPI-2,"Community Based Residential Treatment Facility, Intellectual and/or Developmental Disabilities",LAFAYETTE,IN
1164197869,"SUNRISE NATIVE RECOVERY, LLC",NPI-2,Substance Abuse Rehabilitation Facility,SCOTTSDALE,AZ
1902566755,"UNITED CEREBRAL PALSY OF SOUTH CAROLINA, INC",NPI-2,"Day Training, Developmentally Disabled Services",WEST COLUMBIA,SC
1740789619,COMMUNITY CARE PARTNERS LLC,NPI-2,Community/Behavioral Health,MATAWAN,NJ
1831630532,BROOKLYN BOULEVARD ALP,NPI-2,"Custodial Care Facility, Adult Care Home",BROOKLYN,NY
1548861701,AGAPE LOVE COMMUNITY CENTER LLC,NPI-2,Public Health or Welfare,PHOENIX,AZ
1023678240,WASHINGTON INSTITUTE FOR COAGULATION,NPI-2,"Pharmacy, Specialty Pharmacy",SEATTLE,WA
1952414005,"THERAPY MANAGEMENT SERVICES, LLC.",NPI-2,Case Management,DALLAS,TX
1891488474,COMPASS BEHAVIORAL HEALTH,NPI-2,Community/Behavioral Health,GARDEN CITY,KS
1043784028,GOSHEN HEALTHCARE & MANAGEMENT SERVICES,NPI-2,Community/Behavioral Health,WASHINGTON,DC
1619040284,QUEST DIAGNOSTICS VENTURE LLC,NPI-2,Clinical Medical Laboratory,PITTSBURGH,PA
1942343983,"PSYCHOTHERAPEUTIC REHABILITATION SERVICES, INC",NPI-2,"Community Based Residential Treatment Facility, Mental Illness",LANDOVER,MD
1982225371,FREEDOM CARE NV LLC,NPI-2,Home Health,LAS VEGAS,NV
1326288937,"A PRIMARY CHOICE, INC.",NPI-2,In Home Supportive Care,MONROE,NC
1811920820,"B.W.MEDICAL SUPPLY CO.,INC.",NPI-2,"Durable Medical Equipment & Medical Supplies, Oxygen Equipment & Supplies",BALTIMORE,MD
1447601695,"GRAVITY DIAGNOSTICS, LLC",NPI-2,Clinical Medical Laboratory,COVINGTON,KY
1366847410,"COORDINATED TRANSPORTATION SOLUTIONS, INC.",NPI-2,Transportation Broker,TRUMBULL,CT
1144423831,YEDEI CHESED INC,NPI-2,"Respite Care, Respite Care, Intellectual and/or Developmental Disabilities, Child",CHESTNUT RIDGE,NY
A926147100,,,,,
1124236724,PEABODY RESIDENT SERVICES INC,NPI-2,"Custodial Care Facility, Adult Care Home",BRAINTREE,MA
1376139139,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER LLC,NPI-2,Psychiatric Unit,WILMINGTON,NC
1033484894,GREATER BUFFALO UNITED IPA,NPI-2,Case Management,BUFFALO,NY
1053901256,,,,,
1093254526,CUPID HOMECARE AGENCY,NPI-2,In Home Supportive Care,BRONX,NY
1407939218,"ARK REGIONAL SERVICES, INC",NPI-2,Occupational Therapist,LARAMIE,WY
1033275755,FOREVER CARE DBA INDEPENDENT OPPORTUNITIES,NPI-2,"Residential Treatment Facility, Intellectual and/or Developmental Disabilities",LONDON,KY
1891026662,HEALTHY CARE NY INC,NPI-2,Home Health,NEW YORK,NY
1952311508,UPMC MAGEE-WOMENS HOSPITAL,NPI-2,General Acute Care Hospital,PITTSBURGH,PA
1609947027,THE GUIDANCE CENTER,NPI-2,"Clinic/Center, Multi-Specialty",SOUTHGATE,MI
1740711548,BLUE LINE AGENCY LLC,NPI-2,Home Health,BROOKLYN,NY
1982729885,"OCEAN MENTAL HEALTH SERVICES INC,",NPI-2,Community/Behavioral Health,BAYVILLE,NJ
1851370910,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,NPI-2,Community/Behavioral Health,PHILADELPHIA,PA
1225707235,AXIOS WELLNESS CENTER LLC,NPI-2,"Clinic/Center, Mental Health (Including Community Mental Health Center)",MESA,AZ
1447335930,STATE OF ALABAMA DEPT OF FINANCE,NPI-2,Public Health or Welfare,MONTGOMERY,AL
1992753222,TARRANT COUNTY HOSPITAL DISTRICT,NPI-2,"Clinic/Center, Ambulatory Family Planning Facility",FORT WORTH,TX
1013514199,KECK MEDICAL CENTER OF USC,NPI-2,General Acute Care Hospital,LOS ANGELES,CA
1265543706,"MAXIM OF NEW YORK, LLC",NPI-2,Home Health,ROCHESTER,NY
1033328596,"D&S RESIDENTIAL SERVICES, LP",NPI-2,"Intermediate Care Facility, Intellectual Disabilities",AUSTIN,TX
1366184228,SOUTHEAST KANSAS MENTAL HEALTH CENTER,NPI-2,Pediatrics,HUMBOLDT,KS
1922727510,LEMA CLINIC LLC,NPI-2,"Counselor, Addiction (Substance Use Disorder)",TEMPE,AZ
1740888932,DFD HEALTH SERVICES INC,NPI-2,In Home Supportive Care,MIAMI,FL
1194026898,CARING LHCSA LLC,NPI-2,Home Health,OZONE PARK,NY
1477170165,ABOVE EXPECTATIONS LLC,NPI-2,"Psychologist, Intellectual & Developmental Disabilities",GREENWOOD,DE
1982351706,COUNTY OF SEDGWICK,NPI-2,Community/Behavioral Health,WICHITA,KS
1952144701,STATE OF ALABAMA DEPARTMENT OF FINANCE,NPI-2,"Clinic/Center, Mental Health (Including Community Mental Health Center)",MONTGOMERY,AL
1528216710,EASE-E MEDICAL INC.,NPI-2,Durable Medical Equipment & Medical Supplies,CANON CITY,CO
1831371327,CATHOLIC GUARDIAN SOCIETY AND HOME BUREAU,NPI-2,Case Management,NEW YORK,NY
1952625428,"COOKS HEALTHCARE, LLC",NPI-2,Non-emergency Medical Transport (VAN),NEW ALBANY,MS
1790835635,"GRACE AND MERCY PERSONAL CARE AND RESPITE SERVICE, LLC",NPI-2,Homemaker,CLINTON,MS
1831259704,STATE OF MISSOURI,NPI-2,"Day Training, Developmentally Disabled Services",JOPLIN,MO
1922721141,NOVANT HEALTH MEDICAL GROUP LLC,NPI-2,Pediatrics,CHARLOTTE,NC
1639775927,CHOW COUNSELING FAMILY SERVICES,NPI-2,"Counselor, Professional",AVONDALE,AZ
1497938294,"TEXAS HOME HEALTH OF AMERICA, L.P.",NPI-2,Home Health,DALLAS,TX
1437714888,EVERGREEN HOMECARE SERVICE OF NY INC,NPI-2,Home Health,FLUSHING,NY
1669030615,CENTREK TRANSPORTATION LLC,NPI-2,Non-emergency Medical Transport (VAN),BRONX,NY
1275299208,SJK ADULT DAYCARE CENTER INC,NPI-2,"Clinic/Center, Adult Day Care",FLUSHING,NY
1528719077,NORTH RIDGE RECOVERY LLC,NPI-2,"Clinic/Center, Mental Health (Including Community Mental Health Center)",ALBION,IN
1093867293,SCHOOL SETTLEMENT HOME ATTENDANT SERVICE CORP,NPI-2,Home Health,BROOKLYN,NY
1558457804,"HOSPICE CARE OF SOUTH CAROLINA, LLC",NPI-2,"Hospice Care, Community Based",SPARTANBURG,SC
1821004151,CHRISTUS SANTA ROSA HEALTH CARE CORPORATION,NPI-2,General Acute Care Hospital,SAN ANTONIO,TX
1861983413,"MOONLIGHT MOUNTAIN RECOVERY, INC",NPI-2,"Clinic/Center, Mental Health (Including Community Mental Health Center)",POCATELLO,ID
1992152821,EVERGREEN RECOVERY,NPI-2,"Counselor, Addiction (Substance Use Disorder)",SAINT PAUL,MN
1245384346,LEADING HEALTH CARE OF LA,NPI-2,In Home Supportive Care,LAFAYETTE,LA
1467195198,ALLIED BEHAVIORAL HEALTH SERVICES,NPI-2,"Clinic/Center, Mental Health (Including Community Mental Health Center)",CHANDLER,AZ
1376263657,HAPPY HOUSE BEHAVIORAL VALLEY,NPI-2,"Clinic/Center, Mental Health (Including Community Mental Health Center)",PHOENIX,AZ
1962868570,SUPREME HOMECARE AGENCY OF NY INC,NPI-2,Home Health,FLUSHING,NY
1356366991,AULTMAN HOSPITAL,NPI-2,General Acute Care Hospital,CANTON,OH
1952981581,MASTER-CARE INC,NPI-2,Supports Brokerage,FOLSOM,CA
1992180558,"AMERICARE, INC.",NPI-2,Home Health,BROOKLYN,NY
1801238829,UNITED HOME HEALTH CARE LLC,NPI-2,Home Health,SAINT PETERS,MO
1154948206,"QUALITY CARE ACCESS, LLC",NPI-2,"Community Based Residential Treatment Facility, Intellectual and/or Developmental Disabilities",PORTLAND,ME
1154976876,BN MEDICINE PC,NPI-2,"Clinic/Center, Primary Care",NEW YORK,NY
1861939738,"PROLIFE HOME CARE, INC.",NPI-2,Home Health,BROOKLYN,NY
1528642642,"OU HEALTH PARTNERS, INC",NPI-2,"Clinic/Center, Multi-Specialty",OKLAHOMA CITY,OK
1487843694,IAN MARK GEWIN,NPI-2,Case Management,COSBY,MO
1215692348,BETTY JEAN KERR PEOPLE'S HEALTH CENTERS,NPI-2,Community/Behavioral Health,SAINT LOUIS,MO
1750088654,HIAWATHA HOMES INC,NPI-2,"Community Based Residential Treatment Facility, Intellectual and/or Developmental Disabilities",ROCHESTER,MN
1811553498,N AND J HOME CARE INC,NPI-2,Home Health,REGO PARK,NY
1689793044,"BIG HORN ENTERPRISES, INC",NPI-2,"Day Training, Developmentally Disabled Services",THERMOPOLIS,WY
1730724642,T STREET LLC,NPI-2,Assisted Living Facility,SACRAMENTO,CA
A853133100,,,,,
1265011795,"HEALTHY ADULT DAY HEALTHCARE, LLC",NPI-2,Case Management,FLORENCE,KY
1225297088,SCO FAMILY OF SERVICES,NPI-2,Foster Care Agency,GARDEN CITY,NY
1205365806,ARISTA HOME CARE LLC,NPI-2,Home Health,BROOKLYN,NY
1629163878,LOS NINOS HOSPITAL INC,NPI-2,"Durable Medical Equipment & Medical Supplies, Oxygen Equipment & Supplies",PHOENIX,AZ
1932580370,"HEART TO HEART HOME CARE, INC.",NPI-2,Home Health,BROOKLYN,NY
1841764214,AASHA SERVICES INC,NPI-2,Home Health,JAMAICA,NY
1528112620,"LINCOLN SELF RELIANCE, INC.",NPI-2,"Day Training, Developmentally Disabled Services",AFTON,WY
1770635310,HANDICAPPED DEVELOPMENT CENTER,NPI-2,"Day Training, Developmentally Disabled Services",DAVENPORT,IA
1922471424,"HEALTHKEEPERZ, INC",NPI-2,"Durable Medical Equipment & Medical Supplies, Oxygen Equipment & Supplies",PEMBROKE,NC
1841068152,CRAWFORD COUNTY MENTAL HEALTH CENTER,NPI-2,Community/Behavioral Health,PITTSBURG,KS
1912030917,"NORTHEAST ARC, INC.",NPI-2,Community/Behavioral Health,DANVERS,MA
1730891375,FARD HEALTH SERVICES LLC,NPI-2,"Clinic/Center, Mental Health (Including Community Mental Health Center)",PHOENIX,AZ
M472515800,,,,,
1235122003,DUNGARVIN MINNESOTA LLC,NPI-2,Community/Behavioral Health,MENDOTA HEIGHTS,MN
1851957559,"PREMIER SUPPORTS, LLC",NPI-2,"Community Based Residential Treatment Facility, Intellectual and/or Developmental Disabilities",SOMERSET,NJ
1760672059,,,,,
1760576425,"SEMO ALLIANCE FOR DISABILITY INDEPENDENCE, INC.",NPI-2,Home Health,CAPE GIRARDEAU,MO
1003813718,"SEASONS HOSPICE & PALLIATIVE CARE OF MARYLAND, LLC",NPI-2,"Hospice Care, Community Based",COLUMBIA,MD
1740752997,"PINE STREET HEALTHCARE PARTNERS, LLC",NPI-2,Home Health,SHERMAN OAKS,CA
1508835828,"THE GOOD SAMARITAN HOSPITAL OF CINCINNATI, OHIO",NPI-2,General Acute Care Hospital,CINCINNATI,OH
1306468418,MERCY HEALTH PHYSICIANS NORTH SPECIALTY CARE LLC,NPI-2,Allergy & Immunology,TOLEDO,OH
1518159920,ARIRANG ADULT MEDICAL DAY CARE,NPI-2,Custodial Care Facility,COLUMBIA,MD
1568527810,ADVANTAGE NURSING SERVICES INC,NPI-2,Home Health,OAK FOREST,IL
1053586586,"OPPORTUNITY ENTERPRISES, INC.",NPI-2,"Day Training, Developmentally Disabled Services",AUBURN,ME
1831227974,COUNTY OF STANISLAUS,NPI-2,Community/Behavioral Health,MODESTO,CA
1306876735,"CONSUMER SERVICES, INC.",NPI-2,"Counselor, Mental Health",MASON,MI
1194318097,ASPIRE COMMUNITY SERVICES,NPI-2,"Counselor, Mental Health",GLENDALE,AZ
1639226640,MOSAIC,NPI-2,Case Management,GARDEN CITY,KS
1003965344,"MERCY HOME CARE, INC.",NPI-2,Home Health,CHERRY HILL,NJ
1275076580,SUPREME HOME CARE AGENCY OF NY INC,NPI-2,Home Health,FLUSHING,NY
1710677844,"FAMILY SERVICE AND GUIDANCE CENTER OF TOPEKA, INC.",NPI-2,Community/Behavioral Health,TOPEKA,KS
1043386741,VILLAGE NORTHWEST UNLIMITED,NPI-2,"Day Training, Developmentally Disabled Services",SHELDON,IA
1790044352,"THE ARC OF OPPORTUNITY IN NO. CENTRAL MASS., INC.",NPI-2,Foster Care Agency,FITCHBURG,MA
1669549887,"PROVIDE CARE, INC.",NPI-2,Social Worker,NORTH BRANCH,MN
1134241995,"OLD COLONY ELDERLY SERVICES, INC.",NPI-2,Case Management,BROCKTON,MA
A000055800,,,,,
1932586708,"PODIATRY CENTER OF NEW JERSEY, LLC",NPI-2,"Clinic/Center, Podiatric",WAYNE,NJ
1275679359,"COMMUNITY LIVING OPPORTUNITIES, INC",NPI-2,"Community Based Residential Treatment Facility, Intellectual and/or Developmental Disabilities",LENEXA,KS
1881252633,"INCOMPASS HUMAN SERVICES, INC.",NPI-2,In Home Supportive Care,CHELMSFORD,MA
1295458941,FOOT & WOUND CARE OF INDIO,NPI-2,,INDIO,CA
1124041561,CHILDREN'S DENTAL HEALTH ASSOCIATES,NPI-2,"Dentist, Pediatric Dentistry",CHADDS FORD,PA
1962516989,SHIELD DENVER HEALTH CARE CENTER INC,NPI-2,Durable Medical Equipment & Medical Supplies,AURORA,CO
1336205905,"APT FOUNDATION, INC",NPI-2,"Clinic/Center, Methadone Clinic",NEW HAVEN,CT
1184999088,"FIRST CHOICE HOME CARE, LLC",NPI-2,In Home Supportive Care,YAZOO CITY,MS
1467004069,"ALLIED ADULT DAY CARE, LLC",NPI-2,In Home Supportive Care,OWENSBORO,KY
1760548440,GOODWILL INDUSTRIES OF NE IOWA INC,NPI-2,Community/Behavioral Health,WATERLOO,IA
1700286580,"TOTS IN TOW, LLC",NPI-2,Home Health,AUSTIN,TX
1336572692,HOPE PEDIATRICS LLC,NPI-2,Home Health,RICHARDSON,TX
1831182625,COUNTRY STYLE HEALTH CARE INC IV,NPI-2,Home Health,EUFAULA,OK
1417605825,HOPEBRIDGE LLC,NPI-2,Behavior Analyst,APEX,NC
1033881826,LANDMARK RECOVERY OF CARMEL LLC,NPI-2,Substance Abuse Rehabilitation Facility,BLUFFTON,IN
1841864154,"TIME ORGANIZATION, INC",NPI-2,"Clinic/Center, Rehabilitation",BALTIMORE,MD
1912954058,TEXANA CENTER,NPI-2,"Counselor, Mental Health",ROSENBERG,TX
1356889539,"AMERICAN TRUECARE, INC",NPI-2,Case Management,SAN DIEGO,CA
1316922362,"THE REDCO GROUP, LLC.",NPI-2,Community/Behavioral Health,POTTSVILLE,PA
1366802043,"ADULT DAY HEALTH, INC.",NPI-2,Custodial Care Facility,BALTIMORE,MD
1215073887,LAKEWAY ACHIEVEMENT CENTER,NPI-2,"Clinic/Center, Developmental Disabilities",MORRISTOWN,TN
1649978347,MINDFLEX OUTPATIENT TREATMENT CENTER LLC,NPI-2,Community/Behavioral Health,TUCSON,AZ
1912937962,"RAPID MEDICAL, LLC",NPI-2,Durable Medical Equipment & Medical Supplies,PUEBLO,CO
1114052057,"KYPPEC,INC",NPI-2,"Skilled Nursing Facility, Nursing Care, Pediatric",LOUISVILLE,KY
1619090784,HOMECARE SERVICES FOR IND. LIVING,NPI-2,Home Health,BROOKLYN,NY
1518297431,RESTORATIVE HEALTH SERVICES LLC,NPI-2,"Technician, Personal Care Attendant",CORPUS CHRISTI,TX
1225375470,"MEDICAL SOLUTIONS, INC.",NPI-2,In Home Supportive Care,ROCHESTER,NY
1134841802,"NOVANT HEALTH MEDICAL GROUP, LLC",NPI-2,Internal Medicine,CHARLOTTE,NC
1447494240,"BERKSHIRE COUNTY ARC, INC.",NPI-2,Community/Behavioral Health,PITTSFIELD,MA
1750732236,"DIRECT HEALTHSOURCE, INC",NPI-2,Home Health,OZONE PARK,NY
